01;LAVOURS;100;6,3;5,76667;45,8
01;CHEVROUX;900;17,2;4,95;46,3833
01;POLLIEU;200;3,71;5,75;45,8
01;BELIGNEUX;2900;13,3;5,11667;45,8667
01;BRENAZ;100;9,79;5,71667;45,95
01;BENONCES;300;15,33;5,48333;45,8333
01;SAINT-JEAN-LE-VIEUX;1600;15,33;5,38917;46,0284
01;BEAUREGARD;900;0,94;4,75139;46,002
01;OYONNAX;23100;36,18;5,66667;46,25
01;MIONNAY;2100;19,62;4,93333;45,9
01;GERMAGNAT;100;9,48;5,45;46,3167
01;COLIGNY;1200;16,87;5,35;46,3833
01;SIMANDRE-SUR-SURAN;700;16,3;5,41667;46,2167
01;L'ABERGEMENT-CLEMENCIAT;800;15,95;4,91667;46,15
01;LESCHEROUX;700;20,05;5,15;46,4
01;ORNEX;3200;5,64;6,1;46,2833
01;DOMMARTIN;800;17,19;4,99167;46,3417
01;LOMPNAS;200;12,69;5,51667;45,8
01;BETTANT;700;3,37;5,36667;45,9333
01;ARMIX;0;6,82;5,58333;45,85
01;FEILLENS;3100;14,91;4,88333;46,3333
01;CHAVORNAY;200;7,77;5,7;45,8833
01;CHALLEX;1100;8,67;5,96667;46,1833
01;VONGNES;100;2,05;5,71667;45,8167
01;MAGNIEU;400;6,23;5,71667;45,7833
01;GROISSIAT;1100;6,32;5,6;46,2167
01;DOMPIERRE-SUR-CHALARONNE;400;4,78;4,9;46,1333
01;MONTLUEL;6800;40,11;5,05;45,85
01;LE POIZAT;400;17,9;5,7;46,15
01;HOSTIAZ;100;10,6;5,53333;45,9
01;MONTANGES;300;13,7;5,8;46,1667
01;SAINTE-JULIE;800;11,15;5,28333;45,8833
01;BEY;200;2,77;4,85;46,2167
01;SONTHONNAX-LA-MONTAGNE;300;14,14;5,53333;46,2333
01;MEZERIAT;2000;19,17;5,03333;46,2333
01;BELLIGNAT;3500;7,83;5,61667;46,25
01;SAINT-MARCEL;1200;11,64;4,98723;45,9487
01;BELLEY;8800;22,42;5,68333;45,7667
01;CORBONOD;1200;31,59;5,81667;45,95
01;NEYRON;2300;5,36;4,93223;45,8148
01;SAINT-PAUL-DE-VARAX;1500;25,97;5,13333;46,1
01;PRESSIAT;200;6,01;5,38333;46,3333
01;CHAZEY-BONS;700;10,59;5,68333;45,8
01;SERVIGNAT;200;7,99;5,06667;46,4333
01;MARLIEUX;800;16,85;5,06667;46,0667
01;ANDERT-ET-CONDON;300;6,94;5,65;45,8
01;HAUTECOURT-ROMANECHE;700;21,6;5,41667;46,1583
01;CROTTET;1700;12,12;4,9;46,2833
01;DRUILLAT;1100;20,72;5,31667;46,0667
01;DOMPIERRE-SUR-VEYLE;1200;29,1;5,2;46,0667
01;PEROUGES;1200;18,97;5,18333;45,9
01;RIGNIEUX-LE-FRANC;900;15,02;5,18333;45,9333
01;GIRON;100;9,39;5,76667;46,2333
01;CERDON;800;12,3;5,46667;46,0833
01;CRUZILLES-LES-MEPILLAT;800;11,84;4,88333;46,2167
01;LELEX;200;17,63;5,95;46,3
01;LHOPITAL;100;3,68;5,77834;46,0217
01;SEGNY;1600;3,24;6,08333;46,3
01;CHEIGNIEU-LA-BALME;200;6,26;5,61667;45,8333
01;SAINT-VULBAS;900;21,44;5,28333;45,8333
01;ECHALLON;800;28,09;5,74139;46,21
01;LE MONTELLIER;200;15,38;5,06667;45,9333
01;MARTIGNAT;1600;13,25;5,6;46,2167
01;CEYZERIAT;2600;9,36;5,31667;46,1667
01;MONTCET;700;6,68;5,11667;46,2
01;VONNAS;2700;17,81;5;46,2167
01;BUELLAS;1600;10,21;5,13333;46,2
01;SAINT-BENIGNE;1100;16,49;4,96667;46,4333
01;CHEVILLARD;200;6,67;5,58333;46,1167
01;BOULIGNEUX;300;26,09;5;46,0167
01;CONTREVOZ;500;14,18;5,63333;45,8
01;CHAMPDOR;500;17,37;5,6;46,0167
01;PORT;900;4,25;5,56667;46,1667
01;SURJOUX;100;4,31;5,8;46,0167
01;CHAMPFROMIER;700;32,4;5,81667;46,2
01;VESINES;100;3,88;4,86667;46,35
01;SEILLONNAZ;100;9,59;5,48333;45,8
01;VARAMBON;500;7,99;5,31667;46,0333
01;LE GRAND-ABERGEMENT;100;31,92;5,66667;46,0333
01;JASSANS-RIOTTIER;5900;4,81;4,75;45,9833
01;ASNIERES-SUR-SAONE;100;4,68;4,88333;46,3833
01;CONDAMINE;400;4,64;5,56667;46,1167
01;LHUIS;800;24,43;5,53333;45,75
01;ROMANS;600;22,32;5,03333;46,1167
01;PIZAY;800;11,18;5,08333;45,8833
01;CERTINES;1500;15,92;5,26667;46,1333
01;RUFFIEU;200;14,03;5,66667;46
01;MEXIMIEUX;7300;13,75;5,2;45,9
01;SAINT-RAMBERT-EN-BUGEY;2200;28,55;5,43333;45,95
01;AMBRONAY;2300;33,55;5,35;46
01;CIZE;200;4,52;5,43333;46,2
01;SAINT-GERMAIN-SUR-RENON;200;15,8;5,05;46,0833
01;VILLETTE-SUR-AIN;700;19,38;5,26862;45,9884
01;DAGNEUX;3900;6,65;5,06667;45,85
01;BOISSEY;200;9,05;5;46,3833
01;SALAVRE;300;7,77;5,35;46,3667
01;BRION;500;4,48;5,55251;46,1728
01;LABALME;200;8,8;5,48333;46,1
01;SAUVERNY;1100;1,89;6,11667;46,3167
01;MONTCEAUX;1100;10,03;4,8;46,1
01;BRENOD;500;23,79;5,6;46,0667
01;MISERIEUX;1700;7,41;4,81667;45,9833
01;PREVESSIN-MOENS;5300;12,07;6,08333;46,25
01;LENT;1300;31,48;5,2;46,1167
01;MARSONNAS;900;18,38;5,06667;46,3333
01;MANZIAT;1900;12,63;4,9;46,35
01;TREVOUX;6800;5,71;4,76667;45,9333
01;BELLEGARDE-SUR-VALSERINE;11400;15,25;5,81667;46,1
01;BOURG-EN-BRESSE;40200;23,86;5,21667;46,2
01;CONFORT;500;11,66;5,81667;46,15
01;SAINT-DENIS-LES-BOURG;5200;12,58;5,2;46,2
01;MASSIGNIEU-DE-RIVES;600;9,52;5,76667;45,75
01;SAINT-ETIENNE-SUR-CHALARONNE;1400;20,99;4,86667;46,15
01;BOHAS-MEYRIAT-RIGNAT;800;23,51;5,4;46,1333
01;CHEVRY;1200;5,84;6,03333;46,2833
01;FAREINS;2000;8,22;4,76667;46,0167
01;GORREVOD;700;6,88;4,95;46,4167
01;VALEINS;100;4,36;4,86667;46,1167
01;VIEU-D'IZENAVE;700;23,73;5,53333;46,0833
01;TOUSSIEUX;700;4,74;4,83333;45,9667
01;ARBIGNY;400;17,47;4,96667;46,4667
01;MALAFRETAZ;900;9,19;5,15;46,3167
01;SAMOGNAT;700;14,01;5,58333;46,25
01;CRAS-SUR-REYSSOUZE;1200;13,83;5,16667;46,3
01;MESSIMY-SUR-SAONE;1200;5,95;4,76473;46,0484
01;POUGNY;800;7,77;5,95;46,1333
01;SANDRANS;500;29,02;4,98333;46,0667
01;PONT-DE-VEYLE;1500;1,94;4,88333;46,2667
01;MIJOUX;400;22;6;46,3667
01;SAINT-JEAN-DE-GONVILLE;1400;12,36;5,95;46,2167
01;SAINT-ANDRE-LE-BOUCHOUX;300;9,32;5,08333;46,1167
01;CHANEINS;800;12,63;4,85;46,1
01;JOYEUX;200;16,58;5,1;45,95
01;TRAMOYES;1600;12,93;4,96667;45,8667
01;BIZIAT;800;11,39;4,93333;46,2167
01;IZENAVE;200;13,04;5,53333;46,0333
01;BELMONT-LUTHEZIEU;500;19,77;5,66167;45,8795
01;ARBENT;3400;23,49;5,68333;46,3
01;SUTRIEU;200;19,05;5,65;45,95
01;SERRIERES-DE-BRIORD;1100;8,03;5,45445;45,8081
01;ARANC;300;21,65;5,5;46
01;CHALEY;100;4,6;5,53333;45,95
01;CURCIAT-DONGALON;400;23,94;5,15;46,4667
01;LOYETTES;2400;21,28;5,2;45,7667
01;GEX;9700;32,02;6,06667;46,3333
01;COURTES;300;9,06;5,1;46,4667
01;BEREZIAT;400;10,83;5,05;46,3667
01;LAPEYROUSE;300;20,04;4,96667;45,9833
01;APREMONT;300;14,57;5,65833;46,2083
01;VILLIEU-LOYES-MOLLON;2900;15,91;5,22223;45,9206
01;LEYMENT;1300;14,18;5,3;45,9167
01;ETREZ;800;12,15;5,18333;46,3333
02;GERCY;300;6,33;3,86667;49,8167
02;VILLEMONTOIRE;200;7,65;3,33333;49,3
02;BRANCOURT-LE-GRAND;600;13,14;3,38333;49,9667
02;LICY-CLIGNON;100;4,09;3,26667;49,1
02;PROISY;300;5,2;3,73333;49,9
02;CHAMBRY;700;8,89;3,65;49,6
02;MONT-SAINT-JEAN;100;3,97;4,2;49,7833
02;MORGNY-EN-THIERACHE;100;6,99;4,06667;49,7667
02;MESNIL-SAINT-LAURENT;400;5,45;3,35;49,8333
02;ANNOIS;400;5,9;3,16667;49,7167
02;BRUNEHAMEL;500;8,9;4,18333;49,7667
02;AUDIGNICOURT;100;5,66;3,13333;49,4833
02;MONTIGNY-SUR-CRECY;300;8,53;3,58333;49,7167
02;LOR;100;8,87;4,05;49,5333
02;CHIVRES-EN-LAONNOIS;400;13,56;3,85;49,6333
02;SAINT-GOBAIN;2300;29,73;3,38333;49,6
02;UGNY-LE-GAY;200;5,9;3,16667;49,6667
02;HAPPENCOURT;200;5,18;3,18333;49,7833
02;PROUVAIS;400;18,22;3,98333;49,4667
02;AZY-SUR-MARNE;400;2,78;3,36667;49
02;TERNY-SORNY;300;7,07;3,36667;49,45
02;DROIZY;100;5,42;3,38333;49,2833
02;PIGNICOURT;100;7,01;4,03333;49,4167
02;MOUSSY-VERNEUIL;100;6,43;3,63333;49,4167
02;AGUILCOURT;300;10,57;3,96667;49,4
02;MONTAIGU;700;23,51;3,83333;49,5333
02;MOULINS;100;1,6;3,68333;49,4167
02;SAULCHERY;700;2,63;3,3;48,9833
02;NANTEUIL-LA-FOSSE;100;7,36;3,45;49,4333
02;GUIGNICOURT;2100;17,74;3,96667;49,4333
02;BUCY-LE-LONG;2000;12,86;3,38333;49,4
02;LONGPONT;300;10,94;3,21667;49,2667
02;MONTGOBERT;200;11,18;3,15;49,3
02;NOIRCOURT;100;5,45;4,1;49,6667
02;ROZET-SAINT-ALBIN;300;7,95;3,3;49,2
02;CHIVY-LES-ETOUVELLES;500;3,54;3,58333;49,5167
02;CHAVONNE;200;3,62;3,56667;49,4
02;ARTONGES;200;13,12;3,55;48,9333
02;OISY;400;10,79;3,66667;50,0167
02;JUVIGNY;300;13,85;3,31667;49,45
02;MARCHAIS-EN-BRIE;300;12,78;3,48333;48,8833
02;BOUCONVILLE-VAUCLAIR;200;13,04;3,75556;49,4656
02;LA BOUTEILLE;500;19;3,96667;49,8667
02;LY-FONTAINE;100;3,47;3,3;49,7167
02;LOGNY-LES-AUBENTON;100;8,15;4,2;49,8333
02;CUIRIEUX;200;6,46;3,81667;49,6833
02;IRON;200;9,51;3,66667;49,95
02;JONCOURT;300;7,25;3,3;49,95
02;EFFRY;400;2,77;4;49,9333
02;JUMIGNY;100;2,49;3,71667;49,4167
02;CHAOURSE;600;18,6;4;49,7
02;SAINT-REMY-BLANZY;200;13,99;3,3;49,2333
02;BEAUMONT-EN-BEINE;200;5,41;3,13333;49,7
02;LE PLESSIER-HULEU;100;5,2;3,35;49,2333
02;ESTREES;400;7,04;3,28333;49,9667
02;BAULNE-EN-BRIE;300;18,89;3,61667;48,9833
02;GUIVRY;300;7,15;3,11667;49,65
02;VARISCOURT;200;5,56;3,98333;49,4167
02;CHATILLON-SUR-OISE;100;2,62;3,4;49,7833
02;SOISSONS;28500;12,32;3,33333;49,3667
02;BRAY-SAINT-CHRISTOPHE;100;2,88;3,15;49,7667
02;LE HERIE-LA-VIEVILLE;200;9,27;3,63333;49,8167
02;AUBENTON;700;23,7;4,2;49,8333
02;BRAYE;100;1,34;3,36667;49,4333
02;BRISSAY-CHOIGNY;300;8,98;3,36667;49,7167
02;REMAUCOURT;300;6,35;3,33333;49,9
02;SERAUCOURT-LE-GRAND;800;10,56;3,21667;49,7833
02;BERRY-AU-BAC;500;8,1;3,9;49,4
02;VIVAISE;800;9,02;3,56667;49,6167
02;PROVISEUX-ET-PLESNOY;100;11,21;4;49,4667
02;CAUMONT;600;5,71;3,18333;49,6167
02;VILLERS-LE-SEC;300;10,57;3,5;49,7833
02;VICHEL-NANTEUIL;100;6,39;3,28333;49,1833
02;ROMERY;100;3,96;3,73333;49,9
02;FONTAINE-LES-CLERCS;300;5,33;3,21667;49,8
02;CHERY-LES-POUILLY;700;17,22;3,6;49,65
02;PITHON;100;2,44;3,1;49,75
02;BEAURIEUX;800;9,69;3,73333;49,4
02;SINCENY;2200;13,13;3,25;49,6
